"REF_DATE","GEO","DGUID","Variable","Product category","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020","Nova Scotia","2021A000212","Residual plastic waste and scrap sent for disposal by final processors","Electrical and electronic equipment","Tonnes","287","units","0","v1331407239","4.14.3","128","","","","0"
"2020","Nova Scotia","2021A000212","Residual plastic waste and scrap sent for disposal by final processors","Packaging","Tonnes","287","units","0","v1331407240","4.14.7","1913","","","","0"
"2020","Nova Scotia","2021A000212","Residual plastic waste and scrap sent for disposal by final processors","Agriculture film","Tonnes","287","units","0","v1331407241","4.14.12","9","","","","0"
"2020","Nova Scotia","2021A000212","Residual plastic waste and scrap sent for disposal by final processors","Vehicles","Tonnes","287","units","0","v1331407243","4.14.14","35","","","","0"
"2020","Nova Scotia","2021A000212","Residual plastic waste and scrap sent for disposal by final processors","Other products","Tonnes","287","units","0","v1331407244","4.14.15","64","","","","0"
"2020","Nova Scotia","2021A000212","Total disposed plastic waste and scrap","Total, all product categories","Tonnes","287","units","0","v1331407245","4.15.1","89468","","","","0"
"2020","Nova Scotia","2021A000212","Total disposed plastic waste and scrap","Construction materials","Tonnes","287","units","0","v1331407246","4.15.2","3243","","","","0"
"2020","Nova Scotia","2021A000212","Total disposed plastic waste and scrap","Electrical and electronic equipment","Tonnes","287","units","0","v1331407247","4.15.3","9068","","","","0"
"2020","Nova Scotia","2021A000212","Total disposed plastic waste and scrap","Packaging","Tonnes","287","units","0","v1331407248","4.15.7","28622","","","","0"
"2020","Nova Scotia","2021A000212","Total disposed plastic waste and scrap","Agriculture film","Tonnes","287","units","0","v1331407249","4.15.12","292","","","","0"
"2020","Nova Scotia","2021A000212","Total disposed plastic waste and scrap","Textiles","Tonnes","287","units","0","v1331407250","4.15.13","5240","","","","0"
"2020","Nova Scotia","2021A000212","Total disposed plastic waste and scrap","Vehicles","Tonnes","287","units","0","v1331407251","4.15.14","22955","","","","0"
"2020","Nova Scotia","2021A000212","Total disposed plastic waste and scrap","Other products","Tonnes","287","units","0","v1331407252","4.15.15","20048","","","","0"
"2020","Nova Scotia","2021A000212","Net trade (imports less exports) of disposed plastic waste and scrap","Total, all product categories","Tonnes","287","units","0","v1581130231","4.18.1","0","","","","0"
"2020","New Brunswick","2021A000213","Plastic in domestically produced products","Total, all product categories","Tonnes","287","units","0","v1331407253","5.1.1","50250","","","","0"
"2020","New Brunswick","2021A000213","Plastic in domestically produced products","Construction materials","Tonnes","287","units","0","v1331407254","5.1.2","18508","","","","0"
"2020","New Brunswick","2021A000213","Plastic in domestically produced products","Electrical and electronic equipment","Tonnes","287","units","0","v1331407255","5.1.3","1023","","","","0"
"2020","New Brunswick","2021A000213","Plastic in domestically produced products","Packaging","Tonnes","287","units","0","v1331407256","5.1.7","15988","","","","0"
"2020","New Brunswick","2021A000213","Plastic in domestically produced products","Agriculture film","Tonnes","287","units","0","v1331407257","5.1.12","183","","","","0"
"2020","New Brunswick","2021A000213","Plastic in domestically produced products","Textiles","Tonnes","287","units","0","v1331407258","5.1.13","507","","","","0"
"2020","New Brunswick","2021A000213","Plastic in domestically produced products","Vehicles","Tonnes","287","units","0","v1331407259","5.1.14","1677","","","","0"
"2020","New Brunswick","2021A000213","Plastic in domestically produced products","Other products","Tonnes","287","units","0","v1331407260","5.1.15","12363","","","","0"
"2020","New Brunswick","2021A000213","Net trade (imports less exports) of newly produced products","Total, all product categories","Tonnes","287","units","0","v1331407261","5.2.1","98119","","","","0"
"2020","New Brunswick","2021A000213","Net trade (imports less exports) of newly produced products","Construction materials","Tonnes","287","units","0","v1331407262","5.2.2","10268","","","","0"
"2020","New Brunswick","2021A000213","Net trade (imports less exports) of newly produced products","Electrical and electronic equipment","Tonnes","287","units","0","v1331407263","5.2.3","9998","","","","0"
"2020","New Brunswick","2021A000213","Net trade (imports less exports) of newly produced products","Packaging","Tonnes","287","units","0","v1331407264","5.2.7","34634","","","","0"
"2020","New Brunswick","2021A000213","Net trade (imports less exports) of newly produced products","Agriculture film","Tonnes","287","units","0","v1331407265","5.2.12","694","","","","0"
"2020","New Brunswick","2021A000213","Net trade (imports less exports) of newly produced products","Textiles","Tonnes","287","units","0","v1331407266","5.2.13","4823","","","","0"
"2020","New Brunswick","2021A000213","Net trade (imports less exports) of newly produced products","Vehicles","Tonnes","287","units","0","v1331407267","5.2.14","21801","","","","0"
"2020","New Brunswick","2021A000213","Net trade (imports less exports) of newly produced products","Other products","Tonnes","287","units","0","v1331407268","5.2.15","15900","","","","0"
"2020","New Brunswick","2021A000213","Plastic in products produced for Canadian consumption","Total, all product categories","Tonnes","287","units","0","v1331407269","5.3.1","148369","","","","0"
"2020","New Brunswick","2021A000213","Plastic in products produced for Canadian consumption","Construction materials","Tonnes","287","units","0","v1331407270","5.3.2","28777","","","","0"
"2020","New Brunswick","2021A000213","Plastic in products produced for Canadian consumption","Electrical and electronic equipment","Tonnes","287","units","0","v1331407271","5.3.3","11021","","","","0"
"2020","New Brunswick","2021A000213","Plastic in products produced for Canadian consumption","Packaging","Tonnes","287","units","0","v1331407272","5.3.7","50623","","","","0"
"2020","New Brunswick","2021A000213","Plastic in products produced for Canadian consumption","Agriculture film","Tonnes","287","units","0","v1331407273","5.3.12","877","","","","0"
"2020","New Brunswick","2021A000213","Plastic in products produced for Canadian consumption","Textiles","Tonnes","287","units","0","v1331407274","5.3.13","5330","","","","0"
"2020","New Brunswick","2021A000213","Plastic in products produced for Canadian consumption","Vehicles","Tonnes","287","units","0","v1331407275","5.3.14","23478","","","","0"
"2020","New Brunswick","2021A000213","Plastic in products produced for Canadian consumption","Other products","Tonnes","287","units","0","v1331407276","5.3.15","28262","","","","0"
"2020","New Brunswick","2021A000213","Net stock of plastic in products that remain in use at the end of each year","Total, all product categories","Tonnes","287","units","0","v1331407277","5.4.1","51251","","","","0"
"2020","New Brunswick","2021A000213","Net stock of plastic in products that remain in use at the end of each year","Construction materials","Tonnes","287","units","0","v1331407278","5.4.2","25792","","","","0"
"2020","New Brunswick","2021A000213","Net stock of plastic in products that remain in use at the end of each year","Electrical and electronic equipment","Tonnes","287","units","0","v1331407279","5.4.3","2755","","","","0"
"2020","New Brunswick","2021A000213","Net stock of plastic in products that remain in use at the end of each year","Packaging","Tonnes","287","units","0","v1331407280","5.4.7","14446","","","","0"
"2020","New Brunswick","2021A000213","Net stock of plastic in products that remain in use at the end of each year","Agriculture film","Tonnes","287","units","0","v1331407281","5.4.12","525","","","","0"
"2020","New Brunswick","2021A000213","Net stock of plastic in products that remain in use at the end of each year","Textiles","Tonnes","287","units","0","v1331407282","5.4.13","-2149","","","","0"
"2020","New Brunswick","2021A000213","Net stock of plastic in products that remain in use at the end of each year","Vehicles","Tonnes","287","units","0","v1331407283","5.4.14","6294","","","","0"
"2020","New Brunswick","2021A000213","Net stock of plastic in products that remain in use at the end of each year","Other products","Tonnes","287","units","0","v1331407284","5.4.15","3588","","","","0"
"2020","New Brunswick","2021A000213","Total discarded plastic in products","Total, all product categories","Tonnes","287","units","0","v1331407285","5.5.1","97118","","","","0"
"2020","New Brunswick","2021A000213","Total discarded plastic in products","Construction materials","Tonnes","287","units","0","v1331407286","5.5.2","2985","","","","0"
"2020","New Brunswick","2021A000213","Total discarded plastic in products","Electrical and electronic equipment","Tonnes","287","units","0","v1331407287","5.5.3","8266","","","","0"
"2020","New Brunswick","2021A000213","Total discarded plastic in products","Packaging","Tonnes","287","units","0","v1331407288","5.5.7","36176","","","","0"
"2020","New Brunswick","2021A000213","Total discarded plastic in products","Agriculture film","Tonnes","287","units","0","v1331407289","5.5.12","352","","","","0"
"2020","New Brunswick","2021A000213","Total discarded plastic in products","Textiles","Tonnes","287","units","0","v1331407290","5.5.13","7479","","","","0"
"2020","New Brunswick","2021A000213","Total discarded plastic in products","Vehicles","Tonnes","287","units","0","v1331407291","5.5.14","17185","","","","0"
"2020","New Brunswick","2021A000213","Total discarded plastic in products","Other products","Tonnes","287","units","0","v1331407292","5.5.15","24675","","","","0"
"2020","New Brunswick","2021A000213","Plastic leaked permanently into the environment","Total, all product categories","Tonnes","287","units","0","v1331407293","5.6.1","703","","","","0"
"2020","New Brunswick","2021A000213","Plastic leaked permanently into the environment","Construction materials","Tonnes","287","units","0","v1331407294","5.6.2","26","","","","0"
"2020","New Brunswick","2021A000213","Plastic leaked permanently into the environment","Electrical and electronic equipment","Tonnes","287","units","0","v1331407295","5.6.3","75","","","","0"
"2020","New Brunswick","2021A000213","Plastic leaked permanently into the environment","Packaging","Tonnes","287","units","0","v1331407296","5.6.7","319","","","","0"
"2020","New Brunswick","2021A000213","Plastic leaked permanently into the environment","Agriculture film","Tonnes","287","units","0","v1331407297","5.6.12","3","","","","0"
"2020","New Brunswick","2021A000213","Plastic leaked permanently into the environment","Textiles","Tonnes","287","units","0","v1331407298","5.6.13","66","","","","0"
"2020","New Brunswick","2021A000213","Plastic leaked permanently into the environment","Vehicles","Tonnes","287","units","0","v1331407299","5.6.14","39","","","","0"
"2020","New Brunswick","2021A000213","Plastic leaked permanently into the environment","Other products","Tonnes","287","units","0","v1331407300","5.6.15","175","","","","0"
"2020","New Brunswick","2021A000213","Collected plastic sent directly for disposal or diversion","Total, all product categories","Tonnes","287","units","0","v1331407301","5.7.1","96415","","","","0"
"2020","New Brunswick","2021A000213","Collected plastic sent directly for disposal or diversion","Construction materials","Tonnes","287","units","0","v1331407302","5.7.2","2958","","","","0"
"2020","New Brunswick","2021A000213","Collected plastic sent directly for disposal or diversion","Electrical and electronic equipment","Tonnes","287","units","0","v1331407303","5.7.3","8192","","","","0"
"2020","New Brunswick","2021A000213","Collected plastic sent directly for disposal or diversion","Packaging","Tonnes","287","units","0","v1331407304","5.7.7","35858","","","","0"
"2020","New Brunswick","2021A000213","Collected plastic sent directly for disposal or diversion","Agriculture film","Tonnes","287","units","0","v1331407305","5.7.12","349","","","","0"
"2020","New Brunswick","2021A000213","Collected plastic sent directly for disposal or diversion","Textiles","Tonnes","287","units","0","v1331407306","5.7.13","7413","","","","0"
"2020","New Brunswick","2021A000213","Collected plastic sent directly for disposal or diversion","Vehicles","Tonnes","287","units","0","v1331407307","5.7.14","17146","","","","0"
"2020","New Brunswick","2021A000213","Collected plastic sent directly for disposal or diversion","Other products","Tonnes","287","units","0","v1331407308","5.7.15","24499","","","","0"
"2020","New Brunswick","2021A000213","Diverted plastic waste and scrap sent for material recovery","Total, all product categories","Tonnes","287","units","0","v1331407309","5.8.1","24841","","","","0"
"2020","New Brunswick","2021A000213","Diverted plastic waste and scrap sent for material recovery","Construction materials","Tonnes","287","units","0","v1331407310","5.8.2","150","","","","0"
"2020","New Brunswick","2021A000213","Diverted plastic waste and scrap sent for material recovery","Electrical and electronic equipment","Tonnes","287","units","0","v1331407311","5.8.3","692","","","","0"
"2020","New Brunswick","2021A000213","Diverted plastic waste and scrap sent for material recovery","Packaging","Tonnes","287","units","0","v1331407312","5.8.7","6604","","","","0"
"2020","New Brunswick","2021A000213","Diverted plastic waste and scrap sent for material recovery","Agriculture film","Tonnes","287","units","0","v1331407313","5.8.12","81","","","","0"
"2020","New Brunswick","2021A000213","Diverted plastic waste and scrap sent for material recovery","Textiles","Tonnes","287","units","0","v1331407314","5.8.13","0","","","","0"
"2020","New Brunswick","2021A000213","Diverted plastic waste and scrap sent for material recovery","Vehicles","Tonnes","287","units","0","v1331407315","5.8.14","17146","","","","0"
"2020","New Brunswick","2021A000213","Diverted plastic waste and scrap sent for material recovery","Other products","Tonnes","287","units","0","v1331407316","5.8.15","168","","","","0"
"2020","New Brunswick","2021A000213","Disposed plastic waste and scrap not diverted for material recovery","Total, all product categories","Tonnes","287","units","0","v1331407317","5.9.1","71574","","","","0"
"2020","New Brunswick","2021A000213","Disposed plastic waste and scrap not diverted for material recovery","Construction materials","Tonnes","287","units","0","v1331407318","5.9.2","2808","","","","0"
"2020","New Brunswick","2021A000213","Disposed plastic waste and scrap not diverted for material recovery","Electrical and electronic equipment","Tonnes","287","units","0","v1331407319","5.9.3","7500","","","","0"
"2020","New Brunswick","2021A000213","Disposed plastic waste and scrap not diverted for material recovery","Packaging","Tonnes","287","units","0","v1331407320","5.9.7","29254","","","","0"
"2020","New Brunswick","2021A000213","Disposed plastic waste and scrap not diverted for material recovery","Agriculture film","Tonnes","287","units","0","v1331407321","5.9.12","268","","","","0"
"2020","New Brunswick","2021A000213","Disposed plastic waste and scrap not diverted for material recovery","Textiles","Tonnes","287","units","0","v1331407322","5.9.13","7413","","","","0"
"2020","New Brunswick","2021A000213","Disposed plastic waste and scrap not diverted for material recovery","Vehicles","Tonnes","287","units","0","v1331407323","5.9.14","0","","","","0"
"2020","New Brunswick","2021A000213","Disposed plastic waste and scrap not diverted for material recovery","Other products","Tonnes","287","units","0","v1331407324","5.9.15","24331","","","","0"
"2020","New Brunswick","2021A000213","Sorted and baled plastic waste and scrap sent for further processing","Total, all product categories","Tonnes","287","units","0","v1331407325","5.10.1","6411","","","","0"
"2020","New Brunswick","2021A000213","Sorted and baled plastic waste and scrap sent for further processing","Construction materials","Tonnes","287","units","0","v1331407326","5.10.2","130","","","","0"
"2020","New Brunswick","2021A000213","Sorted and baled plastic waste and scrap sent for further processing","Electrical and electronic equipment","Tonnes","287","units","0","v1331407327","5.10.3","156","","","","0"
"2020","New Brunswick","2021A000213","Sorted and baled plastic waste and scrap sent for further processing","Packaging","Tonnes","287","units","0","v1331407328","5.10.7","5742","","","","0"
"2020","New Brunswick","2021A000213","Sorted and baled plastic waste and scrap sent for further processing","Agriculture film","Tonnes","287","units","0","v1331407329","5.10.12","67","","","","0"
"2020","New Brunswick","2021A000213","Sorted and baled plastic waste and scrap sent for further processing","Textiles","Tonnes","287","units","0","v1331407330","5.10.13","0","","","","0"
"2020","New Brunswick","2021A000213","Sorted and baled plastic waste and scrap sent for further processing","Vehicles","Tonnes","287","units","0","v1331407331","5.10.14","171","","","","0"
"2020","New Brunswick","2021A000213","Sorted and baled plastic waste and scrap sent for further processing","Other products","Tonnes","287","units","0","v1331407332","5.10.15","146","","","","0"
"2020","New Brunswick","2021A000213","Residual plastic waste and scrap sent for disposal by primary processors","Total, all product categories","Tonnes","287","units","0","v1331407333","5.11.1","18430","","","","0"
"2020","New Brunswick","2021A000213","Residual plastic waste and scrap sent for disposal by primary processors","Construction materials","Tonnes","287","units","0","v1331407334","5.11.2","20","","","","0"
"2020","New Brunswick","2021A000213","Residual plastic waste and scrap sent for disposal by primary processors","Electrical and electronic equipment","Tonnes","287","units","0","v1331407335","5.11.3","536","","","","0"
"2020","New Brunswick","2021A000213","Residual plastic waste and scrap sent for disposal by primary processors","Packaging","Tonnes","287","units","0","v1331407336","5.11.7","862","","","","0"
"2020","New Brunswick","2021A000213","Residual plastic waste and scrap sent for disposal by primary processors","Agriculture film","Tonnes","287","units","0","v1331407337","5.11.12","15","","","","0"
"2020","New Brunswick","2021A000213","Residual plastic waste and scrap sent for disposal by primary processors","Textiles","Tonnes","287","units","0","v1331407338","5.11.13","0","","","","0"
"2020","New Brunswick","2021A000213","Residual plastic waste and scrap sent for disposal by primary processors","Vehicles","Tonnes","287","units","0","v1331407339","5.11.14","16974","","","","0"
"2020","New Brunswick","2021A000213","Residual plastic waste and scrap sent for disposal by primary processors","Other products","Tonnes","287","units","0","v1331407340","5.11.15","23","","","","0"
"2020","New Brunswick","2021A000213","Net trade (imports less exports) of sorted and baled plastic waste and scrap","Total, all product categories","Tonnes","287","units","0","v1331407341","5.12.1","274","","","","0"
"2020","New Brunswick","2021A000213","Net trade (imports less exports) of sorted and baled plastic waste and scrap","Construction materials","Tonnes","287","units","0","v1331407342","5.12.2","-124","","","","0"
"2020","New Brunswick","2021A000213","Net trade (imports less exports) of sorted and baled plastic waste and scrap","Electrical and electronic equipment","Tonnes","287","units","0","v1331407343","5.12.3","12","","","","0"
"2020","New Brunswick","2021A000213","Net trade (imports less exports) of sorted and baled plastic waste and scrap","Packaging","Tonnes","287","units","0","v1331407344","5.12.7","376","","","","0"
"2020","New Brunswick","2021A000213","Net trade (imports less exports) of sorted and baled plastic waste and scrap","Agriculture film","Tonnes","287","units","0","v1331407345","5.12.12","0","","","","0"
"2020","New Brunswick","2021A000213","Net trade (imports less exports) of sorted and baled plastic waste and scrap","Vehicles","Tonnes","287","units","0","v1331407347","5.12.14","0","","","","0"
"2020","New Brunswick","2021A000213","Net trade (imports less exports) of sorted and baled plastic waste and scrap","Other products","Tonnes","287","units","0","v1331407348","5.12.15","10","","","","0"
"2020","New Brunswick","2021A000213","Recycled plastic pellets and flakes ready for use in production of new products","Total, all product categories","Tonnes","287","units","0","v1331407349","5.13.1","5550","","","","0"
"2020","New Brunswick","2021A000213","Recycled plastic pellets and flakes ready for use in production of new products","Construction materials","Tonnes","287","units","0","v1331407350","5.13.2","5","","","","0"
"2020","New Brunswick","2021A000213","Recycled plastic pellets and flakes ready for use in production of new products","Electrical and electronic equipment","Tonnes","287","units","0","v1331407351","5.13.3","138","","","","0"
"2020","New Brunswick","2021A000213","Recycled plastic pellets and flakes ready for use in production of new products","Packaging","Tonnes","287","units","0","v1331407352","5.13.7","5083","","","","0"
"2020","New Brunswick","2021A000213","Recycled plastic pellets and flakes ready for use in production of new products","Agriculture film","Tonnes","287","units","0","v1331407353","5.13.12","57","","","","0"
"2020","New Brunswick","2021A000213","Recycled plastic pellets and flakes ready for use in production of new products","Vehicles","Tonnes","287","units","0","v1331407355","5.13.14","146","","","","0"
"2020","New Brunswick","2021A000213","Recycled plastic pellets and flakes ready for use in production of new products","Other products","Tonnes","287","units","0","v1331407356","5.13.15","122","","","","0"
"2020","New Brunswick","2021A000213","Residual plastic waste and scrap sent for disposal by final processors","Total, all product categories","Tonnes","287","units","0","v1331407357","5.14.1","1136","","","","0"
"2020","New Brunswick","2021A000213","Residual plastic waste and scrap sent for disposal by final processors","Construction materials","Tonnes","287","units","0","v1331407358","5.14.2","1","","","","0"
"2020","New Brunswick","2021A000213","Residual plastic waste and scrap sent for disposal by final processors","Electrical and electronic equipment","Tonnes","287","units","0","v1331407359","5.14.3","30","","","","0"
"2020","New Brunswick","2021A000213","Residual plastic waste and scrap sent for disposal by final processors","Packaging","Tonnes","287","units","0","v1331407360","5.14.7","1035","","","","0"
"2020","New Brunswick","2021A000213","Residual plastic waste and scrap sent for disposal by final processors","Agriculture film","Tonnes","287","units","0","v1331407361","5.14.12","9","","","","0"
"2020","New Brunswick","2021A000213","Residual plastic waste and scrap sent for disposal by final processors","Vehicles","Tonnes","287","units","0","v1331407363","5.14.14","26","","","","0"
"2020","New Brunswick","2021A000213","Residual plastic waste and scrap sent for disposal by final processors","Other products","Tonnes","287","units","0","v1331407364","5.14.15","34","","","","0"
"2020","New Brunswick","2021A000213","Total disposed plastic waste and scrap","Total, all product categories","Tonnes","287","units","0","v1331407365","5.15.1","91139","","","","0"
"2020","New Brunswick","2021A000213","Total disposed plastic waste and scrap","Construction materials","Tonnes","287","units","0","v1331407366","5.15.2","2830","","","","0"
"2020","New Brunswick","2021A000213","Total disposed plastic waste and scrap","Electrical and electronic equipment","Tonnes","287","units","0","v1331407367","5.15.3","8066","","","","0"
"2020","New Brunswick","2021A000213","Total disposed plastic waste and scrap","Packaging","Tonnes","287","units","0","v1331407368","5.15.7","31151","","","","0"
"2020","New Brunswick","2021A000213","Total disposed plastic waste and scrap","Agriculture film","Tonnes","287","units","0","v1331407369","5.15.12","292","","","","0"
"2020","New Brunswick","2021A000213","Total disposed plastic waste and scrap","Textiles","Tonnes","287","units","0","v1331407370","5.15.13","7413","","","","0"
"2020","New Brunswick","2021A000213","Total disposed plastic waste and scrap","Vehicles","Tonnes","287","units","0","v1331407371","5.15.14","17000","","","","0"
"2020","New Brunswick","2021A000213","Total disposed plastic waste and scrap","Other products","Tonnes","287","units","0","v1331407372","5.15.15","24388","","","","0"
"2020","New Brunswick","2021A000213","Net trade (imports less exports) of disposed plastic waste and scrap","Total, all product categories","Tonnes","287","units","0","v1581130232","5.18.1","0","","","","0"
"2020","Quebec","2021A000224","Plastic in domestically produced products","Total, all product categories","Tonnes","287","units","0","v1331407373","6.1.1","1193079","","","","0"
"2020","Quebec","2021A000224","Plastic in domestically produced products","Construction materials","Tonnes","287","units","0","v1331407374","6.1.2","417260","","","","0"
"2020","Quebec","2021A000224","Plastic in domestically produced products","Electrical and electronic equipment","Tonnes","287","units","0","v1331407375","6.1.3","41877","","","","0"
"2020","Quebec","2021A000224","Plastic in domestically produced products","Packaging","Tonnes","287","units","0","v1331407376","6.1.7","340642","","","","0"
"2020","Quebec","2021A000224","Plastic in domestically produced products","Agriculture film","Tonnes","287","units","0","v1331407377","6.1.12","13714","","","","0"
"2020","Quebec","2021A000224","Plastic in domestically produced products","Textiles","Tonnes","287","units","0","v1331407378","6.1.13","27705","","","","0"
"2020","Quebec","2021A000224","Plastic in domestically produced products","Vehicles","Tonnes","287","units","0","v1331407379","6.1.14","68509","","","","0"
"2020","Quebec","2021A000224","Plastic in domestically produced products","Other products","Tonnes","287","units","0","v1331407380","6.1.15","283373","","","","0"
"2020","Quebec","2021A000224","Net trade (imports less exports) of newly produced products","Total, all product categories","Tonnes","287","units","0","v1331407381","6.2.1","381805","","","","0"
"2020","Quebec","2021A000224","Net trade (imports less exports) of newly produced products","Construction materials","Tonnes","287","units","0","v1331407382","6.2.2","-36900","","","","0"
"2020","Quebec","2021A000224","Net trade (imports less exports) of newly produced products","Electrical and electronic equipment","Tonnes","287","units","0","v1331407383","6.2.3","84500","","","","0"
"2020","Quebec","2021A000224","Net trade (imports less exports) of newly produced products","Packaging","Tonnes","287","units","0","v1331407384","6.2.7","91096","","","","0"
"2020","Quebec","2021A000224","Net trade (imports less exports) of newly produced products","Agriculture film","Tonnes","287","units","0","v1331407385","6.2.12","102","","","","0"
"2020","Quebec","2021A000224","Net trade (imports less exports) of newly produced products","Textiles","Tonnes","287","units","0","v1331407386","6.2.13","44866","","","","0"
"2020","Quebec","2021A000224","Net trade (imports less exports) of newly produced products","Vehicles","Tonnes","287","units","0","v1331407387","6.2.14","226287","","","","0"
"2020","Quebec","2021A000224","Net trade (imports less exports) of newly produced products","Other products","Tonnes","287","units","0","v1331407388","6.2.15","-28146","","","","0"
"2020","Quebec","2021A000224","Plastic in products produced for Canadian consumption","Total, all product categories","Tonnes","287","units","0","v1331407389","6.3.1","1574884","","","","0"
"2020","Quebec","2021A000224","Plastic in products produced for Canadian consumption","Construction materials","Tonnes","287","units","0","v1331407390","6.3.2","380360","","","","0"
"2020","Quebec","2021A000224","Plastic in products produced for Canadian consumption","Electrical and electronic equipment","Tonnes","287","units","0","v1331407391","6.3.3","126377","","","","0"
"2020","Quebec","2021A000224","Plastic in products produced for Canadian consumption","Packaging","Tonnes","287","units","0","v1331407392","6.3.7","431738","","","","0"
"2020","Quebec","2021A000224","Plastic in products produced for Canadian consumption","Agriculture film","Tonnes","287","units","0","v1331407393","6.3.12","13816","","","","0"
"2020","Quebec","2021A000224","Plastic in products produced for Canadian consumption","Textiles","Tonnes","287","units","0","v1331407394","6.3.13","72570","","","","0"
"2020","Quebec","2021A000224","Plastic in products produced for Canadian consumption","Vehicles","Tonnes","287","units","0","v1331407395","6.3.14","294796","","","","0"
"2020","Quebec","2021A000224","Plastic in products produced for Canadian consumption","Other products","Tonnes","287","units","0","v1331407396","6.3.15","255227","","","","0"
"2020","Quebec","2021A000224","Net stock of plastic in products that remain in use at the end of each year","Total, all product categories","Tonnes","287","units","0","v1331407397","6.4.1","471276","","","","0"
"2020","Quebec","2021A000224","Net stock of plastic in products that remain in use at the end of each year","Construction materials","Tonnes","287","units","0","v1331407398","6.4.2","341532","","","","0"
"2020","Quebec","2021A000224","Net stock of plastic in products that remain in use at the end of each year","Electrical and electronic equipment","Tonnes","287","units","0","v1331407399","6.4.3","25870","","","","0"
"2020","Quebec","2021A000224","Net stock of plastic in products that remain in use at the end of each year","Packaging","Tonnes","287","units","0","v1331407400","6.4.7","-23676","","","","0"
"2020","Quebec","2021A000224","Net stock of plastic in products that remain in use at the end of each year","Agriculture film","Tonnes","287","units","0","v1331407401","6.4.12","9714","","","","0"
"2020","Quebec","2021A000224","Net stock of plastic in products that remain in use at the end of each year","Textiles","Tonnes","287","units","0","v1331407402","6.4.13","14907","","","","0"
"2020","Quebec","2021A000224","Net stock of plastic in products that remain in use at the end of each year","Vehicles","Tonnes","287","units","0","v1331407403","6.4.14","76073","","","","0"
"2020","Quebec","2021A000224","Net stock of plastic in products that remain in use at the end of each year","Other products","Tonnes","287","units","0","v1331407404","6.4.15","26856","","","","0"
"2020","Quebec","2021A000224","Total discarded plastic in products","Total, all product categories","Tonnes","287","units","0","v1331407405","6.5.1","1103609","","","","0"
"2020","Quebec","2021A000224","Total discarded plastic in products","Construction materials","Tonnes","287","units","0","v1331407406","6.5.2","38829","","","","0"
"2020","Quebec","2021A000224","Total discarded plastic in products","Electrical and electronic equipment","Tonnes","287","units","0","v1331407407","6.5.3","100508","","","","0"
"2020","Quebec","2021A000224","Total discarded plastic in products","Packaging","Tonnes","287","units","0","v1331407408","6.5.7","455414","","","","0"
"2020","Quebec","2021A000224","Total discarded plastic in products","Agriculture film","Tonnes","287","units","0","v1331407409","6.5.12","4101","","","","0"
"2020","Quebec","2021A000224","Total discarded plastic in products","Textiles","Tonnes","287","units","0","v1331407410","6.5.13","57663","","","","0"
"2020","Quebec","2021A000224","Total discarded plastic in products","Vehicles","Tonnes","287","units","0","v1331407411","6.5.14","218723","","","","0"
"2020","Quebec","2021A000224","Total discarded plastic in products","Other products","Tonnes","287","units","0","v1331407412","6.5.15","228371","","","","0"
"2020","Quebec","2021A000224","Plastic leaked permanently into the environment","Total, all product categories","Tonnes","287","units","0","v1331407413","6.6.1","8199","","","","0"
"2020","Quebec","2021A000224","Plastic leaked permanently into the environment","Construction materials","Tonnes","287","units","0","v1331407414","6.6.2","342","","","","0"
"2020","Quebec","2021A000224","Plastic leaked permanently into the environment","Electrical and electronic equipment","Tonnes","287","units","0","v1331407415","6.6.3","908","","","","0"
"2020","Quebec","2021A000224","Plastic leaked permanently into the environment","Packaging","Tonnes","287","units","0","v1331407416","6.6.7","4012","","","","0"
"2020","Quebec","2021A000224","Plastic leaked permanently into the environment","Agriculture film","Tonnes","287","units","0","v1331407417","6.6.12","36","","","","0"
"2020","Quebec","2021A000224","Plastic leaked permanently into the environment","Textiles","Tonnes","287","units","0","v1331407418","6.6.13","508","","","","0"
"2020","Quebec","2021A000224","Plastic leaked permanently into the environment","Vehicles","Tonnes","287","units","0","v1331407419","6.6.14","495","","","","0"
"2020","Quebec","2021A000224","Plastic leaked permanently into the environment","Other products","Tonnes","287","units","0","v1331407420","6.6.15","1897","","","","0"
"2020","Quebec","2021A000224","Collected plastic sent directly for disposal or diversion","Total, all product categories","Tonnes","287","units","0","v1331407421","6.7.1","1095410","","","","0"
"2020","Quebec","2021A000224","Collected plastic sent directly for disposal or diversion","Construction materials","Tonnes","287","units","0","v1331407422","6.7.2","38487","","","","0"
"2020","Quebec","2021A000224","Collected plastic sent directly for disposal or diversion","Electrical and electronic equipment","Tonnes","287","units","0","v1331407423","6.7.3","99600","","","","0"
"2020","Quebec","2021A000224","Collected plastic sent directly for disposal or diversion","Packaging","Tonnes","287","units","0","v1331407424","6.7.7","451402","","","","0"
"2020","Quebec","2021A000224","Collected plastic sent directly for disposal or diversion","Agriculture film","Tonnes","287","units","0","v1331407425","6.7.12","4065","","","","0"
"2020","Quebec","2021A000224","Collected plastic sent directly for disposal or diversion","Textiles","Tonnes","287","units","0","v1331407426","6.7.13","57155","","","","0"
